SMILES,ERed
COCCC1COc2cc3nsnc3c(OC(C)C)c2O1,1.61
CCC(=O)Oc1c2c(cc3nsnc13)OC(C)C(CC)O2,1.68
Cc1c2c(c(OCCN(C)C)c3nsnc13)OC(C)CO2,1.46
COc1c2c(c(OCC(C)C)c3nsnc13)OCCO2,1.57
CCCOCCc1c2c(c(C)c3nsnc13)OCCO2,1.43
CCc1c2c(c(N(C)CC)c3nsnc13)OC(C(C)C)CO2,1.41
CC(C)COc1c2c(cc3nsnc13)OC(C)C(C)O2,1.57
CCCCc1c2c(c(OC(C)=O)c3nsnc13)OCCO2,1.6
CCC1COc2c(c(CC(C)C)c3nsnc3c2OC)O1,1.45
CCCC1Oc2c(c(CC(C)C)c3nsnc3c2C)OC1C,1.34
CCCN(C)c1c2c(c(CC)c3nsnc13)OCC(CC)O2,1.26
CCc1c2c(c(/[NH+]=C(/[O-])C(C)C)c3nsnc13)OCCO2,1.81
CCc1c2c(cc3nsnc13)OC(CCOC)C(C)O2,1.53
CCCc1c2c(c(C(C)CC)c3nsnc13)OCCO2,1.39
CCOc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCCO2,1.7
CC(C)c1c2c(c(N(C)C)c3nsnc13)OCC(C(C)C)O2,1.38
CCN(C)c1c2c(cc3nsnc13)OC(C)CO2,1.55
CCCCc1c2c(c(CC)c3nsnc13)OCC(C)O2,1.4
CCC(C)N(c1c2c(cc3nsnc13)OC(C)CO2)C(C)C,1.38
CCCCC1Oc2c(cc3nsnc3c2CC(C)C)OC1C,1.5
CCC1COc2c(c(C(C)C)c3nsnc3c2CC(C)C)O1,1.37
CCC1COc2c(c(/[NH+]=C(\C)[O-])c3nsnc3c2OC)O1,1.71
CCC1COc2cc3nsnc3c(CCN(CC)CC)c2O1,1.45
CCCOc1c2c(cc3nsnc13)OC(CCC)C(C)O2,1.63
CCCc1c2c(c(CC)c3nsnc13)OC(CC)C(C)O2,1.5
CCCCC1COc2cc3nsnc3c(OC)c2O1,1.52
CCOCCC1COc2c(cc3nsnc3c2OC)O1,1.57
CCC(C)c1c2c(cc3nsnc13)OCC(C(C)CC)O2,1.59
CCc1c2c(c(OC)c3nsnc13)OC(C)C(CC)O2,1.6
CCC(C)C1COc2c(cc3nsnc3c2CC(C)C)O1,1.25
CCOc1c2c(c(C(C)C)c3nsnc13)OCC(CC)O2,1.42
CCCN(CCOC)c1c2c(cc3nsnc13)OCCO2,1.43
CCCC1COc2c(c(C(C)C)c3nsnc3c2C)O1,1.42
CCOCCc1c2c(cc3nsnc13)OCCO2,1.58
CCc1c2c(c(N(C)CC)c3nsnc13)OCC(C)O2,1.44
CCCCc1c2c(c(CC(C)C)c3nsnc13)OC(C)CO2,1.31
CCc1c2c(c(OC)c3nsnc13)OC(CC)C(C)O2,1.38
CN(C)CCC(=O)Oc1c2c(cc3nsnc13)OCCO2,1.72
CCN(C)c1c2c(c(CCOC)c3nsnc13)OCCO2,1.41
CCc1c2c(c(N(C)C)c3nsnc13)OCC(CC)O2,1.4
CCC1COc2c(c(C)c3nsnc3c2C(C)CC)O1,1.33
CCc1c2c(c(OCCOC)c3nsnc13)OCC(C)O2,1.5
CCCN(CCC)c1c2c(c(C)c3nsnc13)OCCO2,1.4
COCCC1Oc2cc3nsnc3cc2OC1C(C)C,1.3
CCOc1c2c(c(OCC(C)C)c3nsnc13)OCCO2,1.56
CCc1c2c(cc3nsnc13)OC(CC)CO2,1.48
CCC1COc2c(cc3nsnc3c2N(C)CCOC)O1,1.49
CCC(C)c1c2c(c(N(C)C)c3nsnc13)OCC(C)O2,1.47
CCCc1c2c(cc3nsnc13)OC(C(C)CC)C(C)O2,1.42
CC(C)N(C)c1c2c(cc3nsnc13)OCCO2,1.5
CCC(C)N(CC)c1c2c(cc3nsnc13)OC(C)C(C)O2,1.5
CCCC1Oc2c(c(OC)c3nsnc3c2C)OC1CC,1.54
CCCC1COc2c(c(C)c3nsnc3c2C(C)CC)O1,1.4
CCC(C)C1Oc2cc3nsnc3c(C)c2OC1CC,1.49
CCOc1c2c(c(OC(C)=O)c3nsnc13)OC(C)CO2,1.67
CCCN(CC)c1c2c(cc3nsnc13)OC(C(C)C)CO2,1.44
COCCc1c2c(cc3nsnc13)OC(C)C(C)O2,1.46
CCC(C)c1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.28
Cc1c2c(c(/[NH+]=C(/[O-])CC(C)C)c3nsnc13)OCCO2,1.62
CCCCc1c2c(cc3nsnc13)OC(C(C)CC)CO2,1.5
Cc1c2c(c(C)c3nsnc13)OC(CC(C)C)C(C)O2,1.22
CCc1c2c(c(CC(C)C)c3nsnc13)OC(C)C(CC)O2,1.48
CCCc1c2c(c(N(C)CC)c3nsnc13)OCCO2,1.35
CCc1c2c(c(OC)c3nsnc13)OCC(CC)O2,1.49
CCc1c2c(c(OC)c3nsnc13)OC(CC)CO2,1.45
CCCC1Oc2cc3nsnc3c(C)c2OC1CCC,1.47
CCOCCc1c2c(c(C)c3nsnc13)OC(CC)CO2,1.37
CCN(C)c1c2c(c(N(C)CC)c3nsnc13)OCCO2,1.43
CCCCc1c2c(c(C)c3nsnc13)OC(C)C(CC)O2,1.53
CCCC1COc2c(c(C)c3nsnc3c2N(C)CCC)O1,1.47
COc1c2c(cc3nsnc13)OC(CC(C)C)C(C)O2,1.46
CCC(=O)Oc1c2c(cc3nsnc13)OC(CC)CO2,1.63
CCC/C([O-])=[NH+]\c1c2c(c(CC)c3nsnc13)OCCO2,1.55
CCCN(CC)c1c2c(cc3nsnc13)OCC(C(C)C)O2,1.47
CCOCCc1c2c(c(C)c3nsnc13)OC(C)CO2,1.41
CCC1COc2c(cc3nsnc3c2OC(C)=O)O1,1.67
CCOc1c2c(c(CCOC)c3nsnc13)OCCO2,1.55
CCC1Oc2cc3nsnc3c(N(C)C)c2OC1C(C)C,1.4
CCCC1COc2c(cc3nsnc3c2CCN(C)C)O1,1.51
COCCOc1c2c(c(C)c3nsnc13)OCC(C)O2,1.52
CC(C)COc1c2c(cc3nsnc13)OC(C)CO2,1.48
CCC(C)OCCc1c2c(cc3nsnc13)OCC(C)O2,1.54
Cc1c2c(c(C)c3nsnc13)OC(CCN(C)C(C)C)CO2,1.51
CCCC1Oc2c(cc3nsnc3c2OCC)OC1C,1.56
CCCCC1Oc2cc3nsnc3cc2OC1C(C)C,1.55
CCCN(CC)c1c2c(c(C)c3nsnc13)OCCO2,1.42
CCC(C)/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)OCCO2,1.8
Cc1c2c(c(OCCN(C)C)c3nsnc13)OCCO2,1.51
CCc1c2c(c(CCOC)c3nsnc13)OC(C)CO2,1.42
CCC1COc2c(c(CC(C)C)c3nsnc3c2C(C)C)O1,1.41
C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)OC(C)CO2,1.61
CCCC1Oc2c(c(CC)c3nsnc3c2C)OC1C,1.15
CCC1COc2c(cc3nsnc3c2/[N+](C)=C(\C)[O-])O1,1.68
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)OCCO2,1.69
CCCC1Oc2cc3nsnc3c(N(C)CC)c2OC1C,1.53
CCCC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.68
CC(C)c1c2c(c(N(C)C)c3nsnc13)OCCO2,1.39
CCC(C)C1Oc2c(cc3nsnc3c2OC)OC1C,1.58
CCC(C)C1COc2c(cc3nsnc3c2C)O1,1.48
CCC1COc2c(cc3nsnc3c2/[NH+]=C(\C)[O-])O1,1.66
CCC(C)c1c2c(c(C)c3nsnc13)OC(C(C)C)C(C)O2,1.39
CC/C([O-])=[N+](/CC)c1c2c(cc3nsnc13)OCC(C)O2,1.75
CCCOc1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.52
CCCCC1Oc2cc3nsnc3c(OCC)c2OC1C,1.44
CCCC1Oc2cc3nsnc3c(C)c2OC1C,1.61
COCCN(C)c1c2c(c(OC)c3nsnc13)OCCO2,1.54
CCC(C)Oc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.47
CC(C)N(C)CCc1c2c(cc3nsnc13)OCCO2,1.42
CC(C)OCCc1c2c(cc3nsnc13)OC(C)C(C)O2,1.49
CCCN(C)c1c2c(c(C)c3nsnc13)OCC(CC)O2,1.38
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C)C(C)O2,1.63
CCN(C)CCc1c2c(cc3nsnc13)OC(C)CO2,1.61
CCCc1c2c(c(CCN(C)C)c3nsnc13)OCCO2,1.33
CCCc1c2c(c(CC)c3nsnc13)OC(C(C)C)C(C)O2,1.44
CCCC1COc2c(c(N(C)CC)c3nsnc3c2C)O1,1.41
CCCCc1c2c(c(CCC)c3nsnc13)OCCO2,1.31
CCOCCC1COc2c(c(C)c3nsnc3c2C)O1,1.51
CCC(C)C1Oc2cc3nsnc3c(N(C)C)c2OC1CC,1.52
CCC1COc2cc3nsnc3c(C(C)C)c2O1,1.44
CCCc1c2c(c(C)c3nsnc13)OCC(CCC)O2,1.35
CCc1c2c(c(CCOC)c3nsnc13)OCC(CC)O2,1.54
COc1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.64
CCCN(CC(C)C)c1c2c(cc3nsnc13)OCC(C)O2,1.45
CCCc1c2c(cc3nsnc13)OC(CC)C(CCC)O2,1.43
CCN(CCOC)c1c2c(cc3nsnc13)OC(C)CO2,1.56
CCC(C)c1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.4
CCC1Oc2c(cc3nsnc3c2C(C)C)OC1C,1.44
Cc1c2c(c(N(C)C)c3nsnc13)OCC(C)O2,1.41
CCCc1c2c(c(N(CC)CC)c3nsnc13)OCCO2,1.46
CCCOc1c2c(c(CCC)c3nsnc13)OCCO2,1.47
COCCc1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.42
CCCc1c2c(c(OC(=O)CC)c3nsnc13)OCCO2,1.6
CCC(C)C1COc2c(c(C)c3nsnc3c2CC(C)C)O1,1.46
CCC1COc2cc3nsnc3c(N(C)C)c2O1,1.48
COc1c2c(c(OC(C)C)c3nsnc13)OC(C)CO2,1.53
CCOCCc1c2c(cc3nsnc13)OCC(C)O2,1.47
CCCCC1Oc2cc3nsnc3c(OC)c2OC1C,1.58
CCC1COc2c(c(CCOC)c3nsnc3c2C)O1,1.53
CCCC1COc2c(c(CC(C)C)c3nsnc3c2C)O1,1.28
CCC1COc2c(c(C)c3nsnc3c2N(C)C)O1,1.44
CCCC1COc2cc3nsnc3c(OC)c2O1,1.5
CCCCC1Oc2c(cc3nsnc3c2CC)OC1CC,1.32
CCCOCCc1c2c(c(C)c3nsnc13)OCC(C)O2,1.35
CCCc1c2c(c(CC)c3nsnc13)OC(C(C)C)CO2,1.29
CCCC1Oc2c(cc3nsnc3c2CC)OC1C(C)C,1.56
CCOc1c2c(cc3nsnc13)OC(CC)C(C)O2,1.51
CCCCC1Oc2cc3nsnc3c(N(C)C)c2OC1CC,1.39
Cc1c2c(cc3nsnc13)OC(C(C)C)C(CC(C)C)O2,1.38
CCC1Oc2cc3nsnc3c(C)c2OC1CC(C)C,1.49
COCCN(C)CCC1COc2cc3nsnc3cc2O1,1.57
CCCCc1c2c(c(CC(C)C)c3nsnc13)OCCO2,1.4
CCCCC1COc2c(cc3nsnc3c2CCOC)O1,1.53
CCN(C)c1c2c(c(N(C)C)c3nsnc13)OCCO2,1.42
CCC(C)c1c2c(c(C)c3nsnc13)OC(C)C(CC)O2,1.37
CCCCc1c2c(c(N(C)C)c3nsnc13)OC(CC)CO2,1.41
CCN(C)c1c2c(c(C)c3nsnc13)OCC(C(C)C)O2,1.55
CCCC1Oc2c(cc3nsnc3c2OC)OC1CC,1.58
COCCc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.42
CCc1c2c(cc3nsnc13)OC(C)CO2,1.48
CCCCc1c2c(cc3nsnc13)OCC(CC)O2,1.42
CCCc1c2c(c(OC)c3nsnc13)OC(C)C(CC)O2,1.42
Cc1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.41
CCc1c2c(cc3nsnc13)OC(C)C(C(C)C)O2,1.43
CC1COc2c(cc3nsnc3c2N(C)CCN(C)C)O1,1.44
CCCCC1Oc2c(cc3nsnc3c2C)OC1C(C)C,1.56
CCCC1COc2cc3nsnc3c(N(C)CC)c2O1,1.46
CCCCOCCc1c2c(cc3nsnc13)OCCO2,1.61
CCCCC1COc2cc3nsnc3c(N(C)CC)c2O1,1.43
CCCC1COc2c(cc3nsnc3c2N(C)C(C)CC)O1,1.72
CCOCCc1c2c(cc3nsnc13)OC(C)C(CC)O2,1.58
CCCOCCN(C)c1c2c(cc3nsnc13)OCCO2,1.56
CCOCCOc1c2c(c(C)c3nsnc13)OC(C)CO2,1.48
CCOc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCC(C)O2,1.74
CCC(C)N(CC)c1c2c(cc3nsnc13)OC(C)CO2,1.54
CCC1Oc2cc3nsnc3c(CCN(C)C)c2OC1CC,1.56
CCCCc1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.37
CCCOc1c2c(c(N(C)C)c3nsnc13)OC(C)CO2,1.49
CCCC1Oc2cc3nsnc3c(N(C)C)c2OC1C(C)C,1.44
CCC1Oc2c(cc3nsnc3c2N(C)C(C)C)OC1C,1.49
CCc1c2c(c(OC)c3nsnc13)OC(C(C)C)C(C)O2,1.51
CCCCC1COc2c(cc3nsnc3c2CC(C)C)O1,1.42
CCC1Oc2c(cc3nsnc3c2N(C)C)OC1C(C)C,1.31
CC(=O)Oc1c2c(c(C)c3nsnc13)OCC(C(C)C)O2,1.6
C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.69
CCOCCOc1c2c(cc3nsnc13)OC(C)C(C)O2,1.5
CCC1Oc2c(c(C)c3nsnc3c2C)OC1CC,1.27
CCN(C)c1c2c(cc3nsnc13)OC(C)C(C)O2,1.46
CCC1Oc2cc3nsnc3c(OCCOC)c2OC1C,1.57
CCC1Oc2c(cc3nsnc3c2CC(C)C)OC1C,1.64
CC(C)CC(=O)Oc1c2c(cc3nsnc13)OCC(C)O2,1.68
CC1COc2cc3nsnc3c(/[N+](C)=C(/[O-])C(C)C)c2O1,1.67
CCN(CC)c1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.42
CC(=O)Oc1c2c(c(N(C)C)c3nsnc13)OCC(C)O2,1.59
CCC(C)c1c2c(c(N(C)CC)c3nsnc13)OC(C)CO2,1.39
CCOc1c2c(c(C)c3nsnc13)OCCO2,1.5
CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCC(CC)O2,1.65
COc1c2c(c(OC(C)=O)c3nsnc13)OC(C)CO2,1.62
CCCCOc1c2c(c(OCC)c3nsnc13)OCCO2,1.58
CC(C)C1Oc2cc3nsnc3c(N(C)C(C)C)c2OC1C,1.47
CC(C)Cc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.37
COc1c2c(c(OC(C)C)c3nsnc13)OCC(C)O2,1.54
CC(C)C1COc2c(cc3nsnc3c2CCN(C)C)O1,1.45
CCCCC1Oc2cc3nsnc3c(C)c2OC1C(C)C,1.45
C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)OCCO2,1.61
CCC1Oc2c(cc3nsnc3c2CCN(C)CC)OC1C,1.52
CC(=O)Oc1c2c(c(C)c3nsnc13)OCCO2,1.61
CCCCC1Oc2c(cc3nsnc3c2CCC)OC1C,1.34
C/C([O-])=[NH+]\c1c2c(c(C(C)C)c3nsnc13)OCCO2,1.59
CCC(C)C1Oc2cc3nsnc3c(C)c2OC1C,1.25
CCC(C)C1COc2c(cc3nsnc3c2CCOC)O1,1.5
Cc1c2c(cc3nsnc13)OC(CC(C)C)C(C)O2,1.57
CCOCCc1c2c(cc3nsnc13)OC(C)CO2,1.41
CCCC1COc2c(cc3nsnc3c2CCOCC)O1,1.53
CCc1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.45
CCCCc1c2c(cc3nsnc13)OC(CCC)CO2,1.55
CCc1c2c(c(CC)c3nsnc13)OC(C)CO2,1.4
CCc1c2c(c(OC(C)=O)c3nsnc13)OC(C)C(C)O2,1.58
CC(C)c1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.51
CCN(CC)c1c2c(cc3nsnc13)OCC(CC(C)C)O2,1.49
CCc1c2c(cc3nsnc13)OCC(CCN(C)C)O2,1.49
CCc1c2c(c(CC(C)C)c3nsnc13)OC(C)CO2,1.45
CC(C)COCCOc1c2c(cc3nsnc13)OCCO2,1.5
CCCc1c2c(c(CC)c3nsnc13)OC(C(C)CC)CO2,1.44
CCN(c1c2c(c(C)c3nsnc13)OCC(C)O2)C(C)C,1.41
CCN(C)c1c2c(c(CC(C)C)c3nsnc13)OCC(C)O2,1.39
CCC1COc2c(c(C(C)C)c3nsnc3c2N(C)CC)O1,1.42
CCCCC1Oc2cc3nsnc3cc2OC1CC(C)C,1.6
CCOc1c2c(c(C(C)CC)c3nsnc13)OC(C)CO2,1.47
CCC(=O)Oc1c2c(c(OC)c3nsnc13)OCCO2,1.69
C/C([O-])=[NH+]\c1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OCCO2,1.82
COCCC(=O)Oc1c2c(cc3nsnc13)OCCO2,1.7
CCN(C)c1c2c(c(C)c3nsnc13)OCC(C)O2,1.34
CCc1c2c(c(OC)c3nsnc13)OCC(C)O2,1.49
CCC(C)c1c2c(c(OC)c3nsnc13)OCC(C)O2,1.63
CCc1c2c(c(N(C)C(C)C)c3nsnc13)OC(CC)CO2,1.38
CCCC1COc2c(cc3nsnc3c2OC(C)=O)O1,1.67
CCCC1Oc2c(cc3nsnc3c2CC)OC1C(C)CC,1.76
CCCc1c2c(c(CCC)c3nsnc13)OC(CC)CO2,1.36
CCCCc1c2c(c(CC)c3nsnc13)OCC(C(C)C)O2,1.48
CCCCC1Oc2cc3nsnc3c(C(C)C)c2OC1CC,1.48
CCC(C)c1c2c(c(CC(C)C)c3nsnc13)OC(C)CO2,1.27
CCc1c2c(cc3nsnc13)OC(C(C)C)C(CC)O2,1.58
COCCOc1c2c(cc3nsnc13)OC(C(C)C)CO2,1.61
COCCc1c2c(c(OC)c3nsnc13)OCCO2,1.53
CCC(C)c1c2c(c(C(C)CC)c3nsnc13)OC(C)CO2,1.32
CCOc1c2c(c(CCOC)c3nsnc13)OC(C)CO2,1.44
CC(=O)Oc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.58
CCOc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.47
CCCN(CC(C)C)c1c2c(cc3nsnc13)OC(C)CO2,1.52
CC(C)Oc1c2c(cc3nsnc13)OCCO2,1.55
CCN(C)c1c2c(c(OC)c3nsnc13)OCC(C)O2,1.42
CCOc1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.39
CCOCCc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.32
CCN(C)CCC1COc2c(cc3nsnc3c2C)O1,1.36
CCCOc1c2c(cc3nsnc13)OC(C(C)C)CO2,1.53
CCC/C([O-])=[N+](/C)c1c2c(c(C)c3nsnc13)OCCO2,1.61
CCCN(CCC)CCc1c2c(cc3nsnc13)OCCO2,1.32
CCc1c2c(c(N(C)C)c3nsnc13)OC(CC(C)C)CO2,1.43
Cc1c2c(c(CC(C)C)c3nsnc13)OC(CC(C)C)CO2,1.42
CCC(C)C1COc2c(c(C)c3nsnc3c2C(C)C)O1,1.28
CCOCCC1Oc2cc3nsnc3c(C)c2OC1CC,1.45
CCc1c2c(cc3nsnc13)OC(CC(C)C)CO2,1.55
CCC(C)C1COc2c(cc3nsnc3c2C(C)C)O1,1.62
CCCC1Oc2cc3nsnc3c(OC)c2OC1CCC,1.44
COc1c2c(cc3nsnc13)OC(CCN(C)C)CO2,1.59
CCc1c2c(c(OC)c3nsnc13)OC(C(C)CC)CO2,1.45
CCCc1c2c(c(N(C)CC)c3nsnc13)OC(C)CO2,1.39
CCCc1c2c(c(N(C)C(C)C)c3nsnc13)OCC(C)O2,1.45
CCc1c2c(c(CCN(C)C)c3nsnc13)OCC(C)O2,1.45
CCC1COc2c(c(C)c3nsnc3c2N(C)CC)O1,1.39
CCCCC1COc2c(cc3nsnc3c2OC)O1,1.6
CCC1COc2c(cc3nsnc3c2N(C)C(C)CC)O1,1.35
COc1c2c(cc3nsnc13)OC(C(C)C)C(C(C)C)O2,1.49
CCCC1COc2c(cc3nsnc3c2N(C)C(C)C)O1,1.49
CC(C)CC1Oc2c(cc3nsnc3c2N(C)C)OC1C,1.46
CCCCC1COc2c(c(C)c3nsnc3c2OC)O1,1.54
COCCOCCc1c2c(cc3nsnc13)OCC(C)O2,1.42
CCc1c2c(c(CC)c3nsnc13)OCCO2,1.41
CCCCC1COc2c(c(C)c3nsnc3c2N(C)CC)O1,1.36
CCOCCc1c2c(c(OC)c3nsnc13)OCC(C)O2,1.57
CCCCC1COc2c(c(OC)c3nsnc3c2OC)O1,1.45
CCCCC1COc2c(cc3nsnc3c2CCN(C)C)O1,1.7
CC(C)Cc1c2c(cc3nsnc13)OC(C(C)C)C(C)O2,1.41
CCCc1c2c(c(OC)c3nsnc13)OCC(CC)O2,1.43
CCC(C)C1Oc2cc3nsnc3c(OC)c2OC1C,1.51
CCc1c2c(c(OC)c3nsnc13)OC(C)C(C)O2,1.54
CC1COc2cc3nsnc3c(C(C)C)c2O1,1.45
CCCCc1c2c(cc3nsnc13)OC(CC)C(CC)O2,1.49
CCOc1c2c(c(N(C)CC)c3nsnc13)OCCO2,1.49
CCc1c2c(c(OC(C)=O)c3nsnc13)OCCO2,1.6
CCC1COc2cc3nsnc3c(/[NH+]=C(/[O-])C(C)C)c2O1,1.72
CCC1COc2c(c(C)c3nsnc3c2OC(C)=O)O1,1.57
CCCC1Oc2c(cc3nsnc3c2N(CC)CC)OC1C,1.51
CCCCc1c2c(cc3nsnc13)OC(CC(C)C)CO2,1.47
COCCC1COc2cc3nsnc3c(/[NH+]=C(\C)[O-])c2O1,1.65
CCCCC1COc2c(c(N(C)C)c3nsnc3c2C)O1,1.3
CCN(C)c1c2c(c(C(C)C)c3nsnc13)OC(C)CO2,1.44
C/C([O-])=[N+](/C)c1c2c(c(C(C)C)c3nsnc13)OCCO2,1.58
COCCN(C)c1c2c(c(C)c3nsnc13)OCC(C)O2,1.44
CCCCC1COc2cc3nsnc3c(CCC)c2O1,1.44
CCC(C)C1COc2cc3nsnc3c(N(C)C)c2O1,1.39
CCOc1c2c(cc3nsnc13)OC(C)C(C(C)CC)O2,1.55
CC(C)Cc1c2c(c(CCN(C)C)c3nsnc13)OCCO2,1.38
CCC(C)c1c2c(c(N(C)C)c3nsnc13)OCCO2,1.47
CCC(=O)Oc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.52
C/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)OCC(C(C)C)O2,1.5
COc1c2c(c(C(C)C)c3nsnc13)OC(C(C)C)CO2,1.4
CCC1COc2cc3nsnc3c(N(C)CCOC)c2O1,1.43
CCc1c2c(c(C(C)CC)c3nsnc13)OC(CC)CO2,1.46
CCCc1c2c(c(OC(C)C)c3nsnc13)OC(C)CO2,1.47
CCc1c2c(c(C)c3nsnc13)OC(C(C)CC)C(C)O2,1.33
CCCC1COc2c(cc3nsnc3c2N(C)CCC)O1,1.48
CCc1c2c(c(OC)c3nsnc13)OC(C(C)C)CO2,1.49
COc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.55
CCOCCOc1c2c(c(C)c3nsnc13)OCC(C)O2,1.43
CCOCCOCCc1c2c(cc3nsnc13)OCCO2,1.53
CCCCC1Oc2cc3nsnc3cc2OC1CCCC,1.54
CCCC1COc2c(c(C)c3nsnc3c2N(C)CC)O1,1.31
CCCc1c2c(c(C)c3nsnc13)OC(CCC)CO2,1.5
CCCC1Oc2c(cc3nsnc3c2N(C)CC)OC1CC,1.47
CCCC1Oc2c(cc3nsnc3c2C(C)CC)OC1C,1.47
CC(C)OCCc1c2c(cc3nsnc13)OC(C)CO2,1.51
CCOCCc1c2c(c(OC)c3nsnc13)OCCO2,1.5
CCCc1c2c(c(C)c3nsnc13)OCC(CCN(C)C)O2,1.46
CC1Oc2cc3nsnc3c(N(C)C(C)C)c2OC1C,1.41
CCOc1c2c(c(C)c3nsnc13)OC(C)CO2,1.49
CCCc1c2c(c(CC(C)C)c3nsnc13)OC(C)CO2,1.39
CN(C)CCOc1c2c(cc3nsnc13)OCCO2,1.58
CCc1c2c(c(N(C)C)c3nsnc13)OCC(C(C)C)O2,1.37
CCCOc1c2c(cc3nsnc13)OCC(C(C)C)O2,1.55
CC(C)/C([O-])=[N+](/C)c1c2c(cc3nsnc13)OCCO2,1.9
CCC(C)C1COc2c(cc3nsnc3c2N(CC)CC)O1,1.51
CCCN(c1c2c(c(C)c3nsnc13)OCCO2)C(C)CC,1.37
CCCC1COc2c(cc3nsnc3c2N(C)CC)O1,1.53
CCCOc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.47
CCc1c2c(c(C)c3nsnc13)OC(CC)C(C(C)C)O2,1.29
CCC1Oc2c(c(C)c3nsnc3c2/[NH+]=C(\C)[O-])OC1C,1.43
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(CC)C(C)O2,1.66
CCCc1c2c(cc3nsnc13)OC(C(C)CC)CO2,1.51
CCCC1Oc2cc3nsnc3c(C(C)C)c2OC1CCC,1.61
CCC1COc2c(c(N(CC)CC)c3nsnc3c2C)O1,1.47
CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)OC(C)CO2,1.64
CCCC1COc2c(cc3nsnc3c2CC)O1,1.48
CC1COc2cc3nsnc3c(N(C(C)C)C(C)C)c2O1,1.36
CCOc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)OC(C)CO2,1.62
CC/C([O-])=[N+](/C)c1c2c(c(C)c3nsnc13)OC(C)CO2,1.67
CCOc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,1.46
CC/C([O-])=[NH+]\c1c2c(c(OC)c3nsnc13)OC(C)CO2,1.69
CCCc1c2c(c(C(C)C)c3nsnc13)OCC(C)O2,1.36
CCOCCOc1c2c(cc3nsnc13)OCC(C)O2,1.51
CCc1c2c(c(CC(C)C)c3nsnc13)OC(CC)CO2,1.41
CCC(C)OCCc1c2c(cc3nsnc13)OC(C)CO2,1.48
CCCCC1COc2c(c(C)c3nsnc3c2CC)O1,1.41
CCCCOc1c2c(c(C(C)C)c3nsnc13)OCCO2,1.5
CC(C)CC1COc2cc3nsnc3c(N(C)C)c2O1,1.58
CC(=O)Oc1c2c(c(C)c3nsnc13)OCC(C)O2,1.6
CCC1COc2c(c(C)c3nsnc3c2C)O1,1.38
COCCOc1c2c(c(N(C)C)c3nsnc13)OCCO2,1.5
CCc1c2c(c(OC)c3nsnc13)OC(C)CO2,1.55
CCCC1COc2c(cc3nsnc3c2C(C)CC)O1,1.43
CCCCc1c2c(c(CC)c3nsnc13)OC(C)CO2,1.44
CC(=O)Oc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,1.59
CCC1Oc2c(cc3nsnc3c2N(C)CC)OC1C,1.6
CCC1COc2c(c(C)c3nsnc3c2N(CC)CC)O1,1.48
COCCc1c2c(cc3nsnc13)OC(C)C(C(C)C)O2,1.48
CCOCCc1c2c(cc3nsnc13)OC(C)C(C)O2,1.54
CCC1COc2c(c(C(C)CC)c3nsnc3c2OC)O1,1.31
CCc1c2c(c(CC(C)C)c3nsnc13)OC(CC)C(C)O2,1.23
CCCN(C)CCOc1c2c(cc3nsnc13)OCCO2,1.49
CCc1c2c(c(C(C)C)c3nsnc13)OC(C(C)CC)CO2,1.37
